,lake,year,month,layer,group,genus,var,value,units,SamplingMethodID,MethodID
4483,Lacawac,2009,5,metahypolimnion,Rotifer,unidentified,proportion in layer,0.81,proportion,NA,NA
4484,Lacawac,2009,7,epilimnion,Rotifer,unidentified,proportion in layer,0.44,proportion,NA,NA
4485,Lacawac,2009,7,metahypolimnion,Rotifer,unidentified,proportion in layer,0.56,proportion,NA,NA
4486,Lacawac,2009,8,epilimnion,Rotifer,unidentified,proportion in layer,0.77,proportion,NA,NA
4487,Lacawac,2009,8,metahypolimnion,Rotifer,unidentified,proportion in layer,0.23,proportion,NA,NA
4488,Lacawac,2014,5,epilimnion,Rotifer,unidentified,proportion in layer,0.12,proportion,NA,NA
4489,Lacawac,2014,5,metahypolimnion,Rotifer,unidentified,proportion in layer,0.88,proportion,NA,NA
4490,Lacawac,2014,6,epilimnion,Rotifer,unidentified,proportion in layer,0.13,proportion,NA,NA
4491,Lacawac,2014,6,metahypolimnion,Rotifer,unidentified,proportion in layer,0.87,proportion,NA,NA
4492,Lacawac,2014,7,epilimnion,Rotifer,unidentified,proportion in layer,0.15,proportion,NA,NA
4493,Lacawac,2014,7,metahypolimnion,Rotifer,unidentified,proportion in layer,0.85,proportion,NA,NA
4494,Lacawac,2014,8,epilimnion,Rotifer,unidentified,proportion in layer,0.92,proportion,NA,NA
4495,Lacawac,2014,8,metahypolimnion,Rotifer,unidentified,proportion in layer,0.08,proportion,NA,NA
4496,Lacawac,2015,5,epilimnion,Rotifer,unidentified,proportion in layer,0.14,proportion,NA,NA
4497,Lacawac,2015,5,metahypolimnion,Rotifer,unidentified,proportion in layer,0.86,proportion,NA,NA
4498,Lacawac,2015,6,epilimnion,Rotifer,unidentified,proportion in layer,0.39,proportion,NA,NA
4499,Lacawac,2015,6,metahypolimnion,Rotifer,unidentified,proportion in layer,0.61,proportion,NA,NA
4500,Lacawac,2015,7,epilimnion,Rotifer,unidentified,proportion in layer,0.38,proportion,NA,NA
4501,Lacawac,2015,7,metahypolimnion,Rotifer,unidentified,proportion in layer,0.62,proportion,NA,NA
4502,Lacawac,2015,8,epilimnion,Rotifer,unidentified,proportion in layer,0.73,proportion,NA,NA
4503,Lacawac,2015,8,metahypolimnion,Rotifer,unidentified,proportion in layer,0.27,proportion,NA,NA
4504,Lacawac,2016,5,epilimnion,Rotifer,unidentified,proportion in layer,0.15,proportion,NA,NA
4505,Lacawac,2016,5,metahypolimnion,Rotifer,unidentified,proportion in layer,0.85,proportion,NA,NA
4506,Lacawac,2016,6,epilimnion,Rotifer,unidentified,proportion in layer,0.13,proportion,NA,NA
4507,Lacawac,2016,6,metahypolimnion,Rotifer,unidentified,proportion in layer,0.87,proportion,NA,NA
4508,Lacawac,2016,7,epilimnion,Rotifer,unidentified,proportion in layer,0.05,proportion,NA,NA
4509,Lacawac,2016,7,metahypolimnion,Rotifer,unidentified,proportion in layer,0.95,proportion,NA,NA
4510,Lacawac,2016,8,epilimnion,Rotifer,unidentified,proportion in layer,0.44,proportion,NA,NA
4511,Lacawac,2016,8,metahypolimnion,Rotifer,unidentified,proportion in layer,0.56,proportion,NA,NA
4512,Lacawac,2017,5,epilimnion,Rotifer,unidentified,proportion in layer,0.12,proportion,NA,NA
4513,Lacawac,2017,5,metahypolimnion,Rotifer,unidentified,proportion in layer,0.88,proportion,NA,NA
4514,Lacawac,2017,6,epilimnion,Rotifer,unidentified,proportion in layer,0.4,proportion,NA,NA
4515,Lacawac,2017,6,metahypolimnion,Rotifer,unidentified,proportion in layer,0.6,proportion,NA,NA
4516,Lacawac,2017,7,epilimnion,Rotifer,unidentified,proportion in layer,0.01,proportion,NA,NA
4517,Lacawac,2017,7,metahypolimnion,Rotifer,unidentified,proportion in layer,0.99,proportion,NA,NA
4518,Lacawac,2017,8,epilimnion,Rotifer,unidentified,proportion in layer,0.17,proportion,NA,NA
4519,Lacawac,2017,8,metahypolimnion,Rotifer,unidentified,proportion in layer,0.83,proportion,NA,NA
4520,Lacawac,2018,5,epilimnion,Rotifer,unidentified,proportion in layer,0.22,proportion,NA,NA
4521,Lacawac,2018,5,metahypolimnion,Rotifer,unidentified,proportion in layer,0.78,proportion,NA,NA
4522,Lacawac,2018,6,epilimnion,Rotifer,unidentified,proportion in layer,0.06,proportion,NA,NA
4523,Lacawac,2018,6,metahypolimnion,Rotifer,unidentified,proportion in layer,0.94,proportion,NA,NA
4524,Lacawac,2018,7,epilimnion,Rotifer,unidentified,proportion in layer,0.03,proportion,NA,NA
4525,Lacawac,2018,7,metahypolimnion,Rotifer,unidentified,proportion in layer,0.97,proportion,NA,NA
4526,Lacawac,2018,8,epilimnion,Rotifer,unidentified,proportion in layer,0.54,proportion,NA,NA
4527,Lacawac,2018,8,metahypolimnion,Rotifer,unidentified,proportion in layer,0.46,proportion,NA,NA
4528,Waynewood,1990,1,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method026,Method028
4529,Waynewood,1990,2,whole column,Bosmina,Bosmina,abundance,0.02,org per liter,Method026,Method028
4530,Waynewood,1990,3,whole column,Bosmina,Bosmina,abundance,0.11,org per liter,Method026,Method028
4531,Waynewood,1990,4,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method026,Method028
4532,Waynewood,1990,5,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method026,Method028
4533,Waynewood,1990,6,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method026,Method028
4534,Waynewood,1990,7,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method026,Method028
4535,Waynewood,1990,8,whole column,Bosmina,Bosmina,abundance,0.01,org per liter,Method026,Method028
4536,Waynewood,1990,9,whole column,Bosmina,Bosmina,abundance,0.01,org per liter,Method026,Method028
4537,Waynewood,1990,10,whole column,Bosmina,Bosmina,abundance,0.84,org per liter,Method026,Method028
4538,Waynewood,1990,11,whole column,Bosmina,Bosmina,abundance,3.87,org per liter,Method026,Method028
4539,Waynewood,1990,12,whole column,Bosmina,Bosmina,abundance,3.2,org per liter,Method026,Method028
4540,Waynewood,2013,7,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method023,Method028
4541,Waynewood,2014,6,whole column,Bosmina,Bosmina,abundance,0.08,org per liter,Method023,Method028
4542,Waynewood,2014,8,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method023,Method028
4543,Waynewood,2015,7,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method023,Method028
4544,Waynewood,2015,8,whole column,Bosmina,Bosmina,abundance,0.01,org per liter,Method023,Method028
4545,Waynewood,2016,5,whole column,Bosmina,Bosmina,abundance,1.74,org per liter,Method023,Method028
4546,Waynewood,2016,6,whole column,Bosmina,Bosmina,abundance,1.46,org per liter,Method023,Method028
4547,Waynewood,2016,8,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method023,Method028
4548,Waynewood,2017,5,whole column,Bosmina,Bosmina,abundance,0.32,org per liter,Method023,Method028
4549,Waynewood,2017,6,whole column,Bosmina,Bosmina,abundance,0.01,org per liter,Method023,Method028
4550,Waynewood,2017,7,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method023,Method028
4551,Waynewood,2017,8,whole column,Bosmina,Bosmina,abundance,0,org per liter,Method023,Method028
4552,Waynewood,2018,5,whole column,Bosmina,Bosmina,abundance,1,org per liter,Method023,Method028
4553,Waynewood,2018,6,whole column,Bosmina,Bosmina,abundance,0.03,org per liter,Method023,Method028
4554,Waynewood,2018,7,whole column,Bosmina,Bosmina,abundance,0.01,org per liter,Method023,Method028
4555,Waynewood,2018,8,whole column,Bosmina,Bosmina,abundance,0.02,org per liter,Method023,Method028
4556,Waynewood,1990,1,whole column,Calanoid copepod,unidentified,abundance,0,org per liter,Method024,Method029
4557,Waynewood,1990,2,whole column,Calanoid copepod,unidentified,abundance,0,org per liter,Method024,Method029
4558,Waynewood,1990,3,whole column,Calanoid copepod,unidentified,abundance,0,org per liter,Method024,Method029
4559,Waynewood,1990,4,whole column,Calanoid copepod,unidentified,abundance,2.41,org per liter,Method024,Method029
4560,Waynewood,1990,5,whole column,Calanoid copepod,unidentified,abundance,1.43,org per liter,Method024,Method029
4561,Waynewood,1990,6,whole column,Calanoid copepod,unidentified,abundance,4.64,org per liter,Method024,Method029
4562,Waynewood,1990,7,whole column,Calanoid copepod,unidentified,abundance,5.57,org per liter,Method024,Method029
4563,Waynewood,1990,8,whole column,Calanoid copepod,unidentified,abundance,3.37,org per liter,Method024,Method029
4564,Waynewood,1990,9,whole column,Calanoid copepod,unidentified,abundance,7.94,org per liter,Method024,Method029
4565,Waynewood,1990,10,whole column,Calanoid copepod,unidentified,abundance,0.25,org per liter,Method024,Method029
4566,Waynewood,1990,11,whole column,Calanoid copepod,unidentified,abundance,5.88,org per liter,Method024,Method029
4567,Waynewood,1990,12,whole column,Calanoid copepod,unidentified,abundance,5.92,org per liter,Method024,Method029
4568,Waynewood,1991,1,whole column,Calanoid copepod,unidentified,abundance,1.78,org per liter,Method024,Method029
4569,Waynewood,1991,2,whole column,Calanoid copepod,unidentified,abundance,1.33,org per liter,Method024,Method029
4570,Waynewood,1991,3,whole column,Calanoid copepod,unidentified,abundance,1.89,org per liter,Method024,Method029
4571,Waynewood,1991,4,whole column,Calanoid copepod,unidentified,abundance,0.94,org per liter,Method024,Method029
4572,Waynewood,1991,5,whole column,Calanoid copepod,unidentified,abundance,9.52,org per liter,Method024,Method029
4573,Waynewood,1991,6,whole column,Calanoid copepod,unidentified,abundance,5.28,org per liter,Method024,Method029
4574,Waynewood,1991,7,whole column,Calanoid copepod,unidentified,abundance,1.61,org per liter,Method024,Method029
4575,Waynewood,1991,8,whole column,Calanoid copepod,unidentified,abundance,3.37,org per liter,Method024,Method029
4576,Waynewood,1991,9,whole column,Calanoid copepod,unidentified,abundance,2.41,org per liter,Method024,Method029
4577,Waynewood,1991,10,whole column,Calanoid copepod,unidentified,abundance,1.28,org per liter,Method024,Method029
4578,Waynewood,1991,11,whole column,Calanoid copepod,unidentified,abundance,3.95,org per liter,Method024,Method029
4579,Waynewood,1991,12,whole column,Calanoid copepod,unidentified,abundance,3.33,org per liter,Method024,Method029
4580,Waynewood,1992,1,whole column,Calanoid copepod,unidentified,abundance,0.57,org per liter,Method024,Method029
4581,Waynewood,1992,2,whole column,Calanoid copepod,unidentified,abundance,1.92,org per liter,Method024,Method029
4582,Waynewood,1992,4,whole column,Calanoid copepod,unidentified,abundance,0.82,org per liter,Method024,Method029
4583,Waynewood,1992,5,whole column,Calanoid copepod,unidentified,abundance,1.72,org per liter,Method024,Method029
4584,Waynewood,1992,6,whole column,Calanoid copepod,unidentified,abundance,0.89,org per liter,Method024,Method029
4585,Waynewood,1992,7,whole column,Calanoid copepod,unidentified,abundance,1.27,org per liter,Method024,Method029
4586,Waynewood,1992,8,whole column,Calanoid copepod,unidentified,abundance,1.14,org per liter,Method024,Method029
4587,Waynewood,1992,9,whole column,Calanoid copepod,unidentified,abundance,6.14,org per liter,Method024,Method029
4588,Waynewood,1992,10,whole column,Calanoid copepod,unidentified,abundance,0.55,org per liter,Method024,Method029
4589,Waynewood,1992,11,whole column,Calanoid copepod,unidentified,abundance,1.51,org per liter,Method024,Method029
4590,Waynewood,1992,12,whole column,Calanoid copepod,unidentified,abundance,0.76,org per liter,Method024,Method029
4591,Waynewood,1993,1,whole column,Calanoid copepod,unidentified,abundance,0.6,org per liter,Method024,Method029
4592,Waynewood,1993,2,whole column,Calanoid copepod,unidentified,abundance,1.26,org per liter,Method024,Method029
4593,Waynewood,1993,3,whole column,Calanoid copepod,unidentified,abundance,0.33,org per liter,Method024,Method029
4594,Waynewood,1993,4,whole column,Calanoid copepod,unidentified,abundance,0.04,org per liter,Method024,Method029
4595,Waynewood,1993,5,whole column,Calanoid copepod,unidentified,abundance,0.42,org per liter,Method024,Method029
4596,Waynewood,1993,6,whole column,Calanoid copepod,unidentified,abundance,0.31,org per liter,Method024,Method029
4597,Waynewood,1993,7,whole column,Calanoid copepod,unidentified,abundance,0.39,org per liter,Method024,Method029
4598,Waynewood,1993,8,whole column,Calanoid copepod,unidentified,abundance,1.73,org per liter,Method024,Method029
4599,Waynewood,1993,11,whole column,Calanoid copepod,unidentified,abundance,6.08,org per liter,Method024,Method029
4600,Waynewood,1990,1,whole column,Cyclopoid copepod,unidentified,abundance,0.12,org per liter,Method024,Method029
4601,Waynewood,1990,1,whole column,Cyclopoid copepod,unidentified,abundance,0.38,org per liter,Method026,Method028
4602,Waynewood,1990,2,whole column,Cyclopoid copepod,unidentified,abundance,0.94,org per liter,Method024,Method029
4603,Waynewood,1990,2,whole column,Cyclopoid copepod,unidentified,abundance,0.25,org per liter,Method026,Method028
4604,Waynewood,1990,3,whole column,Cyclopoid copepod,unidentified,abundance,14.34,org per liter,Method024,Method029
4605,Waynewood,1990,3,whole column,Cyclopoid copepod,unidentified,abundance,0.13,org per liter,Method026,Method028
4606,Waynewood,1990,4,whole column,Cyclopoid copepod,unidentified,abundance,9.29,org per liter,Method024,Method029
4607,Waynewood,1990,4,whole column,Cyclopoid copepod,unidentified,abundance,0.31,org per liter,Method026,Method028
4608,Waynewood,1990,5,whole column,Cyclopoid copepod,unidentified,abundance,0.33,org per liter,Method024,Method029
4609,Waynewood,1990,5,whole column,Cyclopoid copepod,unidentified,abundance,0.04,org per liter,Method026,Method028
4610,Waynewood,1990,6,whole column,Cyclopoid copepod,unidentified,abundance,0.87,org per liter,Method024,Method029
4611,Waynewood,1990,6,whole column,Cyclopoid copepod,unidentified,abundance,0.03,org per liter,Method026,Method028
4612,Waynewood,1990,7,whole column,Cyclopoid copepod,unidentified,abundance,0.88,org per liter,Method024,Method029
4613,Waynewood,1990,7,whole column,Cyclopoid copepod,unidentified,abundance,0.15,org per liter,Method026,Method028
4614,Waynewood,1990,8,whole column,Cyclopoid copepod,unidentified,abundance,3.21,org per liter,Method024,Method029
4615,Waynewood,1990,8,whole column,Cyclopoid copepod,unidentified,abundance,0.5,org per liter,Method026,Method028
4616,Waynewood,1990,9,whole column,Cyclopoid copepod,unidentified,abundance,7.61,org per liter,Method024,Method029
4617,Waynewood,1990,9,whole column,Cyclopoid copepod,unidentified,abundance,0.33,org per liter,Method026,Method028
4618,Waynewood,1990,10,whole column,Cyclopoid copepod,unidentified,abundance,19.66,org per liter,Method024,Method029
4619,Waynewood,1990,10,whole column,Cyclopoid copepod,unidentified,abundance,0.07,org per liter,Method026,Method028
4620,Waynewood,1990,11,whole column,Cyclopoid copepod,unidentified,abundance,16.64,org per liter,Method024,Method029
4621,Waynewood,1990,11,whole column,Cyclopoid copepod,unidentified,abundance,0.25,org per liter,Method026,Method028
4622,Waynewood,1990,12,whole column,Cyclopoid copepod,unidentified,abundance,8.69,org per liter,Method024,Method029
4623,Waynewood,1990,12,whole column,Cyclopoid copepod,unidentified,abundance,1.37,org per liter,Method026,Method028
4624,Waynewood,1991,1,whole column,Cyclopoid copepod,unidentified,abundance,2.34,org per liter,Method024,Method029
4625,Waynewood,1991,1,whole column,Cyclopoid copepod,unidentified,abundance,0.46,org per liter,Method026,Method028
4626,Waynewood,1991,2,whole column,Cyclopoid copepod,unidentified,abundance,1.45,org per liter,Method024,Method029
4627,Waynewood,1991,2,whole column,Cyclopoid copepod,unidentified,abundance,0.31,org per liter,Method026,Method028
4628,Waynewood,1991,3,whole column,Cyclopoid copepod,unidentified,abundance,6.92,org per liter,Method024,Method029
4629,Waynewood,1991,3,whole column,Cyclopoid copepod,unidentified,abundance,1.34,org per liter,Method026,Method028
4630,Waynewood,1991,4,whole column,Cyclopoid copepod,unidentified,abundance,22.52,org per liter,Method024,Method029
4631,Waynewood,1991,4,whole column,Cyclopoid copepod,unidentified,abundance,2.71,org per liter,Method026,Method028
4632,Waynewood,1991,5,whole column,Cyclopoid copepod,unidentified,abundance,4.77,org per liter,Method024,Method029
4633,Waynewood,1991,5,whole column,Cyclopoid copepod,unidentified,abundance,0.17,org per liter,Method026,Method028
4634,Waynewood,1991,6,whole column,Cyclopoid copepod,unidentified,abundance,2.46,org per liter,Method024,Method029
4635,Waynewood,1991,6,whole column,Cyclopoid copepod,unidentified,abundance,0.16,org per liter,Method026,Method028
4636,Waynewood,1991,7,whole column,Cyclopoid copepod,unidentified,abundance,1.24,org per liter,Method024,Method029
4637,Waynewood,1991,7,whole column,Cyclopoid copepod,unidentified,abundance,0.37,org per liter,Method026,Method028
4638,Waynewood,1991,8,whole column,Cyclopoid copepod,unidentified,abundance,7.25,org per liter,Method024,Method029
4639,Waynewood,1991,8,whole column,Cyclopoid copepod,unidentified,abundance,0.6,org per liter,Method026,Method028
4640,Waynewood,1991,9,whole column,Cyclopoid copepod,unidentified,abundance,11.8,org per liter,Method024,Method029
4641,Waynewood,1991,9,whole column,Cyclopoid copepod,unidentified,abundance,0.15,org per liter,Method026,Method028
4642,Waynewood,1991,10,whole column,Cyclopoid copepod,unidentified,abundance,13.61,org per liter,Method024,Method029
4643,Waynewood,1991,10,whole column,Cyclopoid copepod,unidentified,abundance,0.02,org per liter,Method026,Method028
4644,Waynewood,1991,11,whole column,Cyclopoid copepod,unidentified,abundance,4.74,org per liter,Method024,Method029
4645,Waynewood,1991,11,whole column,Cyclopoid copepod,unidentified,abundance,0.36,org per liter,Method026,Method028
4646,Waynewood,1991,12,whole column,Cyclopoid copepod,unidentified,abundance,2.78,org per liter,Method024,Method029
4647,Waynewood,1991,12,whole column,Cyclopoid copepod,unidentified,abundance,0.99,org per liter,Method026,Method028
4648,Waynewood,1992,1,whole column,Cyclopoid copepod,unidentified,abundance,2.71,org per liter,Method024,Method029
4649,Waynewood,1992,1,whole column,Cyclopoid copepod,unidentified,abundance,0.08,org per liter,Method026,Method028
4650,Waynewood,1992,2,whole column,Cyclopoid copepod,unidentified,abundance,7.56,org per liter,Method024,Method029
4651,Waynewood,1992,2,whole column,Cyclopoid copepod,unidentified,abundance,0.32,org per liter,Method026,Method028
